"TambonID","TambonThai","TambonEng","TambonThaiShort","TambonEngShort","DistrictID","DistrictThai","DistrictEng","DistrictThaiShort","DistrictEngShort","ProvinceID","ProvinceThai","ProvinceEng","Region","RegionOfFour","RegionTravel","Metropolis","PostalCodeRemark","PostCodeMajor","PostCodeMinor"
140806,"ท่าดินแดง","Tha Din Daeng","ท่าดินแดง","Tha Din Daeng","1408","อำเภอผักไห่","Amphoe Phak Hai","ผักไห่","Phak Hai",14,"พระนครศรีอยุธยา","Phra Nakhon Si Ayutthaya","ภาคกลาง","ภาคกลาง","ภาคกลาง","ต่างจังหวัด",,"13120","13120"
140807,"ดอนลาน","Don Lan","ดอนลาน","Don Lan","1408","อำเภอผักไห่","Amphoe Phak Hai","ผักไห่","Phak Hai",14,"พระนครศรีอยุธยา","Phra Nakhon Si Ayutthaya","ภาคกลาง","ภาคกลาง","ภาคกลาง","ต่างจังหวัด",,"13280","13280"
140808,"นาคู","Na Khu","นาคู","Na Khu","1408","อำเภอผักไห่","Amphoe Phak Hai","ผักไห่","Phak Hai",14,"พระนครศรีอยุธยา","Phra Nakhon Si Ayutthaya","ภาคกลาง","ภาคกลาง","ภาคกลาง","ต่างจังหวัด",,"13280","13280"
140809,"กุฎี","Kudi","กุฎี","Kudi","1408","อำเภอผักไห่","Amphoe Phak Hai","ผักไห่","Phak Hai",14,"พระนครศรีอยุธยา","Phra Nakhon Si Ayutthaya","ภาคกลาง","ภาคกลาง","ภาคกลาง","ต่างจังหวัด",,"13120","13120"
140810,"ลำตะเคียน","Lam Takhian","ลำตะเคียน","Lam Takhian","1408","อำเภอผักไห่","Amphoe Phak Hai","ผักไห่","Phak Hai",14,"พระนครศรีอยุธยา","Phra Nakhon Si Ayutthaya","ภาคกลาง","ภาคกลาง","ภาคกลาง","ต่างจังหวัด",,"13280","13280"
140811,"โคกช้าง","Khok Chang","โคกช้าง","Khok Chang","1408","อำเภอผักไห่","Amphoe Phak Hai","ผักไห่","Phak Hai",14,"พระนครศรีอยุธยา","Phra Nakhon Si Ayutthaya","ภาคกลาง","ภาคกลาง","ภาคกลาง","ต่างจังหวัด",,"13120","13120"
140812,"จักราช","Chakkarat","จักราช","Chakkarat","1408","อำเภอผักไห่","Amphoe Phak Hai","ผักไห่","Phak Hai",14,"พระนครศรีอยุธยา","Phra Nakhon Si Ayutthaya","ภาคกลาง","ภาคกลาง","ภาคกลาง","ต่างจังหวัด",,"13280","13280"
140813,"หนองน้ำใหญ่","Nong Nam Yai","หนองน้ำใหญ่","Nong Nam Yai","1408","อำเภอผักไห่","Amphoe Phak Hai","ผักไห่","Phak Hai",14,"พระนครศรีอยุธยา","Phra Nakhon Si Ayutthaya","ภาคกลาง","ภาคกลาง","ภาคกลาง","ต่างจังหวัด",,"13280","13280"
140814,"ลาดชิด","Lat Chit","ลาดชิด","Lat Chit","1408","อำเภอผักไห่","Amphoe Phak Hai","ผักไห่","Phak Hai",14,"พระนครศรีอยุธยา","Phra Nakhon Si Ayutthaya","ภาคกลาง","ภาคกลาง","ภาคกลาง","ต่างจังหวัด",,"13120","13120"
140815,"หน้าโคก","Na Khok","หน้าโคก","Na Khok","1408","อำเภอผักไห่","Amphoe Phak Hai","ผักไห่","Phak Hai",14,"พระนครศรีอยุธยา","Phra Nakhon Si Ayutthaya","ภาคกลาง","ภาคกลาง","ภาคกลาง","ต่างจังหวัด",,"13120","13120"
140816,"บ้านใหญ่","Ban Yai","บ้านใหญ่","Ban Yai","1408","อำเภอผักไห่","Amphoe Phak Hai","ผักไห่","Phak Hai",14,"พระนครศรีอยุธยา","Phra Nakhon Si Ayutthaya","ภาคกลาง","ภาคกลาง","ภาคกลาง","ต่างจังหวัด",,"13120","13120"
140901,"ภาชี","Phachi","ภาชี","Phachi","1409","อำเภอภาชี","Amphoe Phachi","ภาชี","Phachi",14,"พระนครศรีอยุธยา","Phra Nakhon Si Ayutthaya","ภาคกลาง","ภาคกลาง","ภาคกลาง","ต่างจังหวัด",,"13140","13140"
140902,"โคกม่วง","Khok Muang","โคกม่วง","Khok Muang","1409","อำเภอภาชี","Amphoe Phachi","ภาชี","Phachi",14,"พระนครศรีอยุธยา","Phra Nakhon Si Ayutthaya","ภาคกลาง","ภาคกลาง","ภาคกลาง","ต่างจังหวัด",,"13140","13140"
140903,"ระโสม","Rasom","ระโสม","Rasom","1409","อำเภอภาชี","Amphoe Phachi","ภาชี","Phachi",14,"พระนครศรีอยุธยา","Phra Nakhon Si Ayutthaya","ภาคกลาง","ภาคกลาง","ภาคกลาง","ต่างจังหวัด",,"13140","13140"
140903,"ระโสม หมู่ 5","Rasom, Moo 5","ระโสม","Rasom","1409","อำเภอภาชี","Amphoe Phachi","ภาชี","Phachi",14,"พระนครศรีอยุธยา","Phra Nakhon Si Ayutthaya","ภาคกลาง","ภาคกลาง","ภาคกลาง","ต่างจังหวัด",,"18250","18250"
140904,"หนองน้ำใส","Nong Nam Sai","หนองน้ำใส","Nong Nam Sai","1409","อำเภอภาชี","Amphoe Phachi","ภาชี","Phachi",14,"พระนครศรีอยุธยา","Phra Nakhon Si Ayutthaya","ภาคกลาง","ภาคกลาง","ภาคกลาง","ต่างจังหวัด",,"13140","13140"
140905,"ดอนหญ้านาง","Don Ya Nang","ดอนหญ้านาง","Don Ya Nang","1409","อำเภอภาชี","Amphoe Phachi","ภาชี","Phachi",14,"พระนครศรีอยุธยา","Phra Nakhon Si Ayutthaya","ภาคกลาง","ภาคกลาง","ภาคกลาง","ต่างจังหวัด",,"13140","13140"
140906,"ไผ่ล้อม","Phai Lom","ไผ่ล้อม","Phai Lom","1409","อำเภอภาชี","Amphoe Phachi","ภาชี","Phachi",14,"พระนครศรีอยุธยา","Phra Nakhon Si Ayutthaya","ภาคกลาง","ภาคกลาง","ภาคกลาง","ต่างจังหวัด",,"13140","13140"
140907,"กระจิว","Krachio","กระจิว","Krachio","1409","อำเภอภาชี","Amphoe Phachi","ภาชี","Phachi",14,"พระนครศรีอยุธยา","Phra Nakhon Si Ayutthaya","ภาคกลาง","ภาคกลาง","ภาคกลาง","ต่างจังหวัด",,"13140","13140"
140908,"พระแก้ว","Phra Kaeo","พระแก้ว","Phra Kaeo","1409","อำเภอภาชี","Amphoe Phachi","ภาชี","Phachi",14,"พระนครศรีอยุธยา","Phra Nakhon Si Ayutthaya","ภาคกลาง","ภาคกลาง","ภาคกลาง","ต่างจังหวัด",,"13140","13140"
141001,"ลาดบัวหลวง","Lat Bua Luang","ลาดบัวหลวง","Lat Bua Luang","1410","อำเภอลาดบัวหลวง","Amphoe Lat Bua Luang","ลาดบัวหลวง","Lat Bua Luang",14,"พระนครศรีอยุธยา","Phra Nakhon Si Ayutthaya","ภาคกลาง","ภาคกลาง","ภาคกลาง","ต่างจังหวัด",,"13230","13230"
141002,"หลักชัย","Lak Chai","หลักชัย","Lak Chai","1410","อำเภอลาดบัวหลวง","Amphoe Lat Bua Luang","ลาดบัวหลวง","Lat Bua Luang",14,"พระนครศรีอยุธยา","Phra Nakhon Si Ayutthaya","ภาคกลาง","ภาคกลาง","ภาคกลาง","ต่างจังหวัด",,"13230","13230"
141003,"สามเมือง","Sam Mueang","สามเมือง","Sam Mueang","1410","อำเภอลาดบัวหลวง","Amphoe Lat Bua Luang","ลาดบัวหลวง","Lat Bua Luang",14,"พระนครศรีอยุธยา","Phra Nakhon Si Ayutthaya","ภาคกลาง","ภาคกลาง","ภาคกลาง","ต่างจังหวัด",,"13230","13230"
141004,"พระยาบันลือ","Phraya Banlue","พระยาบันลือ","Phraya Banlue","1410","อำเภอลาดบัวหลวง","Amphoe Lat Bua Luang","ลาดบัวหลวง","Lat Bua Luang",14,"พระนครศรีอยุธยา","Phra Nakhon Si Ayutthaya","ภาคกลาง","ภาคกลาง","ภาคกลาง","ต่างจังหวัด",,"13230","13230"
141005,"สิงหนาท","Singhanat","สิงหนาท","Singhanat","1410","อำเภอลาดบัวหลวง","Amphoe Lat Bua Luang","ลาดบัวหลวง","Lat Bua Luang",14,"พระนครศรีอยุธยา","Phra Nakhon Si Ayutthaya","ภาคกลาง","ภาคกลาง","ภาคกลาง","ต่างจังหวัด",,"13230","13230"
141006,"คู้สลอด","Khu Salot","คู้สลอด","Khu Salot","1410","อำเภอลาดบัวหลวง","Amphoe Lat Bua Luang","ลาดบัวหลวง","Lat Bua Luang",14,"พระนครศรีอยุธยา","Phra Nakhon Si Ayutthaya","ภาคกลาง","ภาคกลาง","ภาคกลาง","ต่างจังหวัด",,"13230","13230"
141007,"คลองพระยาบันลือ","Khlong Phraya Banlue","คลองพระยาบันลือ","Khlong Phraya Banlue","1410","อำเภอลาดบัวหลวง","Amphoe Lat Bua Luang","ลาดบัวหลวง","Lat Bua Luang",14,"พระนครศรีอยุธยา","Phra Nakhon Si Ayutthaya","ภาคกลาง","ภาคกลาง","ภาคกลาง","ต่างจังหวัด",,"13230","13230"
141101,"ลำตาเสา","Lam Ta Sao","ลำตาเสา","Lam Ta Sao","1411","อำเภอวังน้อย","Amphoe Wang Noi","วังน้อย","Wang Noi",14,"พระนครศรีอยุธยา","Phra Nakhon Si Ayutthaya","ภาคกลาง","ภาคกลาง","ภาคกลาง","ต่างจังหวัด",,"13170","13170"
141102,"บ่อตาโล่","Bo ta Lo","บ่อตาโล่","Bo ta Lo","1411","อำเภอวังน้อย","Amphoe Wang Noi","วังน้อย","Wang Noi",14,"พระนครศรีอยุธยา","Phra Nakhon Si Ayutthaya","ภาคกลาง","ภาคกลาง","ภาคกลาง","ต่างจังหวัด",,"13170","13170"
141103,"วังน้อย","Wang Noi","วังน้อย","Wang Noi","1411","อำเภอวังน้อย","Amphoe Wang Noi","วังน้อย","Wang Noi",14,"พระนครศรีอยุธยา","Phra Nakhon Si Ayutthaya","ภาคกลาง","ภาคกลาง","ภาคกลาง","ต่างจังหวัด",,"13170","13170"
141104,"ลำไทร","Lam Sai","ลำไทร","Lam Sai","1411","อำเภอวังน้อย","Amphoe Wang Noi","วังน้อย","Wang Noi",14,"พระนครศรีอยุธยา","Phra Nakhon Si Ayutthaya","ภาคกลาง","ภาคกลาง","ภาคกลาง","ต่างจังหวัด",,"13170","13170"
141105,"สนับทึบ","Sanap Thuep","สนับทึบ","Sanap Thuep","1411","อำเภอวังน้อย","Amphoe Wang Noi","วังน้อย","Wang Noi",14,"พระนครศรีอยุธยา","Phra Nakhon Si Ayutthaya","ภาคกลาง","ภาคกลาง","ภาคกลาง","ต่างจังหวัด",,"13170","13170"
